city,country,jams_count,jams_delay,jams_length,traffic_index_live,traffic_index_week_before,update_time_live,update_time_week_before
Manila,Philippines,194,772,123.2,55,64,1653205561633,1652600760000
Kazan,Russia,3,9.9,2,7,24,1653210090000,1652607990000
Kazan,Russia,3,8.5,2.2,9,26,1653216390000,1652608890001
Kazan,Russia,7,14.6,3.3,9,20,1653217290000,1652612490000
Omsk,Russia,19,216.5,28.2,26,18,1653217290000,1652612490000
Zwolle,Netherlands,0,0,0,0,0,1653174090001,1652569290001
Zwolle,Netherlands,0,0,0,0,0,1653177690000,1652572890000
Zwolle,Netherlands,0,0,0,0,0,1653181290001,1652576490000
Zwolle,Netherlands,0,0,0,0,0,1653184890000,1652580090000
Vitoria-Gasteiz,Spain,2,5.3,0.4,13,14,1653129060000,1652524290001
Vitoria-Gasteiz,Spain,0,0,0,14,15,1653130860000,1652526060001
Vitoria-Gasteiz,Spain,0,0,0,11,12,1653134460000,1652529660000
Winston-Salem,United States of America,0,0,0,0,0,1653109290001,1652504490000
Winston-Salem,United States of America,0,0,0,0,0,1653112890000,1652508090000
Winston-Salem,United States of America,0,0,0,0,0,1653116490000,1652511690000
Valencia,Spain,0,0,0,3,7,1653087690000,1652483790001
Valencia,Spain,0,0,0,0,1,1653091290000,1652486490000
Valencia,Spain,1,0.8,0.6,0,0,1653094890000,1652490090000
Valencia,Spain,0,0,0,0,0,1653098490000,1652493690001
Turin,Italy,0,0,0,0,0,1653105690000,1652500890001
Turin,Italy,0,0,0,0,0,1653109290000,1652504490000
Turin,Italy,2,4.2,0.3,6,5,1653115590000,1652510790000
Vancouver,Canada,20,81,6,23,22,1653102090000,1652497290000
Vancouver,Canada,13,50.5,6.4,19,18,1653107490000,1652502690000
Vancouver,Canada,8,25,3.2,18,16,1653109290000,1652504490000
Tulsa,United States of America,2,7.8,0.6,8,9,1653098460000,1652493660000
Tulsa,United States of America,3,2.2,0.6,5,7,1653102060000,1652497260000
Tulsa,United States of America,3,4.6,1.9,4,3,1653105690001,1652500890000
Utrecht,Netherlands,0,0,0,0,0,1653109290000,1652504490001
Uppsala,Sweden,0,0,0,0,0,1653105690000,1652500890000
Uppsala,Sweden,0,0,0,0,0,1653109290000,1652504490000
Uppsala,Sweden,0,0,0,0,0,1653112890001,1652508090000
Turku,Finland,1,0.6,0.9,0,0,1653087690001,1652482890001
Turku,Finland,0,0,0,0,0,1653091290000,1652486490000
Turku,Finland,0,0,0,0,0,1653094890001,1652490090000
Vilnius,Lithuania,9,64.1,5.9,25,25,1653131790000,1652526090000
Vilnius,Lithuania,12,36.5,4,24,22,1653137190000,1652529690000
Vilnius,Lithuania,10,30.8,3.1,24,20,1653138090000,1652533290000
Vienna,Austria,28,96.3,14.2,25,26,1653126360000,1652521560000
Vienna,Austria,50,224.3,31.4,34,28,1653129960000,1652525190000
Vienna,Austria,46,162.3,28.4,35,29,1653130860000,1652526060001
Vigo,Spain,2,6.5,1.1,10,10,1653132660000,1652528790000
Vigo,Spain,2,4.9,0.5,9,11,1653134460000,1652529660000
Vigo,Spain,0,0,0,1,2,1653138090000,1652533290000
Wollongong,Australia,1,2.7,1,16,15,1653188460001,1652583660000
Wollongong,Australia,0,0,0,15,15,1653193860000,1652589060000
Wollongong,Australia,0,0,0,12,13,1653195660000,1652590860001
Valladolid,Spain,0,0,0,4,3,1653122760000,1652517990000
Valladolid,Spain,0,0,0,8,6,1653126360000,1652521560000
Valladolid,Spain,2,6.3,0.7,11,10,1653129960000,1652525190000
Verona,Italy,2,4.6,1.6,13,19,1653149760001,1652544090000
Verona,Italy,3,5.3,2.2,15,14,1653153360000,1652547690000
Verona,Italy,2,6.7,1.9,15,24,1653156060001,1652553990000
Virginia Beach,United States of America,0,0,0,1,3,1653132690000,1652528790000
Virginia Beach,United States of America,4,17.2,1.6,5,3,1653137160001,1652529690000
Virginia Beach,United States of America,7,19.4,11,9,6,1653140760000,1652535960001
Winnipeg,Canada,0,0,0,0,0,1653130890001,1652526090000
Winnipeg,Canada,0,0,0,0,0,1653134490001,1652529690000
Winnipeg,Canada,0,0,0,2,2,1653140790001,1652535990000
Wellington,New Zealand,0,0,0,6,6,1653130890000,1652526090000
Wellington,New Zealand,1,5.9,0.1,4,3,1653134490000,1652529690001
Wellington,New Zealand,1,1.3,0.1,2,1,1653138990001,1652533290001
Worcester,United States of America,3,8.3,1.2,9,10,1653176763931,1652569245762
Worcester,United States of America,0,0,0,9,9,1653180360000,1652572863711
Worcester,United States of America,0,0,0,9,8,1653181263672,1652576460000
Worcester,United States of America,0,0,0,6,6,1653184862957,1652580060000
Washington,United States of America,8,31.5,4.4,1,0,1653116490000,1652511690000
Washington,United States of America,2,3.9,0.2,0,0,1653120090000,1652515290000
Washington,United States of America,1,2.7,3.6,0,0,1653123690001,1652518890000
Washington,United States of America,0,0,0,0,0,1653127290001,1652522490000
Wiesbaden,Germany,0,0,0,10,9,1653166860001,1652562060001
Wiesbaden,Germany,0,0,0,6,7,1653170460000,1652565660000
Wiesbaden,Germany,0,0,0,4,3,1653175890000,1652569260001
Wiesbaden,Germany,0,0,0,2,2,1653177690000,1652572890001
Warsaw,Poland,15,41,5.2,18,30,1653152490000,1652547690000
Warsaw,Poland,28,95.1,13.8,20,20,1653156990334,1652551290000
Warsaw,Poland,4,15.4,1.1,15,19,1653159690001,1652554890000
Wroclaw,Poland,2,3.4,0.3,12,21,1653166890001,1652562090001
Wroclaw,Poland,1,1,0.1,3,5,1653170490001,1652565690000
Wroclaw,Poland,0,0,0,0,0,1653174090001,1652569290000
Zurich,Switzerland,1,13.2,0.5,1,3,1653191190000,1652586390001
Zurich,Switzerland,1,6.6,0.5,2,2,1653192090000,1652587290000
Zurich,Switzerland,1,2.8,0.2,0,0,1653195690000,1652590890000
Zurich,Switzerland,1,3.3,0.5,0,0,1653199290000,1652594490000
Zaragoza,Spain,0,0,0,0,0,1653181290000,1652576490000
Zaragoza,Spain,1,0.7,0.6,0,0,1653184890001,1652580090000
Zaragoza,Spain,1,0.7,0.9,0,0,1653188490000,1652583690001
Yekaterinburg,Russia,0,0,0,0,0,1653181290000,1652576490000
Yekaterinburg,Russia,0,0,0,0,0,1653184890000,1652580090000
Yekaterinburg,Russia,0,0,0,0,0,1653188490000,1652583690001
Samara,Russia,0,0,0,0,0,1653184890000,1652580090000
Samara,Russia,0,0,0,0,0,1653188490000,1652583690001
Samara,Russia,0,0,0,1,0,1653194790000,1652587290001
Samara,Russia,0,0,0,3,1,1653198390000,1652591790000
Wuppertal,Germany,0,0,0,5,7,1653166860001,1652562060001
Wuppertal,Germany,0,0,0,4,4,1653170460000,1652565660000
Wuppertal,Germany,0,0,0,3,3,1653174990000,1652569260001
Bengaluru,India,125,491.6,54.2,34,30,1653203790000,1652598090000
Bengaluru,India,141,511.4,58.2,35,31,1653204690000,1652599890000
Bengaluru,India,91,330.4,36.7,32,27,1653208290000,1652603490001
Kassel,Germany,2,5.3,0.8,12,9,1653209160000,1652603460000
Kassel,Germany,2,5.6,1.3,15,12,1653212778786,1652607966257
Kassel,Germany,4,15.9,2.1,25,16,1653216355875,1652611571896
Manila,Philippines,216,854.1,152,57,66,1653209160001,1652602560000
Manila,Philippines,228,997.8,189.5,63,67,1653211860000,1652607960000
Manila,Philippines,210,920.3,233.6,68,66,1653216360000,1652608860000
Zwolle,Netherlands,0,0,0,0,0,1653188490000,1652583690001
Zwolle,Netherlands,0,0,0,0,0,1653192090000,1652587290000
Zwolle,Netherlands,0,0,0,0,0,1653195690001,1652590890000
Vitoria-Gasteiz,Spain,0,0,0,4,5,1653138090000,1652533290000
Winston-Salem,United States of America,0,0,0,0,0,1653120090000,1652515290000
Winston-Salem,United States of America,0,0,0,0,0,1653123690000,1652518890000
Valencia,Spain,0,0,0,0,0,1653102090001,1652497290000
Valencia,Spain,0,0,0,0,0,1653105690000,1652500890000
Valencia,Spain,0,0,0,0,0,1653109290000,1652504490000
Turin,Italy,10,33.5,3.9,16,11,1653119190000,1652514390000
Turin,Italy,14,43.9,5.9,22,18,1653121860001,1652517990000
Turin,Italy,15,35.8,7.4,23,20,1653124560000,1652521560000
Vancouver,Canada,6,22.4,2.1,11,10,1653112890000,1652508090000
Vancouver,Canada,5,22.1,1.6,5,4,1653116490000,1652511690000
Vancouver,Canada,4,13.7,1.5,0,0,1653120090000,1652515290000
Tulsa,United States of America,0,0,0,1,1,1653109290000,1652504490001
Tulsa,United States of America,2,3,0.7,0,0,1653112860000,1652508090000
Tulsa,United States of America,0,0,0,0,0,1653116490001,1652511690000
Utrecht,Netherlands,0,0,0,3,3,1653115590000,1652510790000
Utrecht,Netherlands,4,23.8,4.3,18,10,1653119190000,1652514390000
Utrecht,Netherlands,3,19.9,5.7,21,16,1653120090000,1652517990001
Uppsala,Sweden,1,2.3,0.2,3,3,1653119190000,1652514390000
Uppsala,Sweden,2,9.9,0.8,9,10,1653122790000,1652517090000
Uppsala,Sweden,3,17.1,1.5,15,15,1653126390000,1652520690000
Turku,Finland,0,0,0,0,0,1653098490000,1652493690001
Turku,Finland,0,0,0,0,0,1653102090000,1652497290000
Turku,Finland,0,0,0,0,0,1653105690000,1652500890000
Vilnius,Lithuania,7,18.8,2.8,21,16,1653141690000,1652536890000
Vilnius,Lithuania,1,2.4,0.8,17,15,1653145290000,1652540490000
Vilnius,Lithuania,1,3.1,0.7,14,13,1653148890000,1652544090000
Vienna,Austria,19,83.6,15.8,27,31,1653134460000,1652530590000
Vienna,Austria,17,47.1,10.5,24,26,1653138090000,1652533290000
Vienna,Austria,11,34.2,6,21,21,1653141690000,1652539590000
Vigo,Spain,1,3.5,0.1,3,2,1653144390000,1652539590000
Vigo,Spain,2,6.9,0.7,6,5,1653147990001,1652542290000
Vigo,Spain,2,4.3,0.5,6,4,1653148890000,1652544090000
Vigo,Spain,2,6.9,0.7,8,6,1653155190000,1652550390000
Wollongong,Australia,0,0,0,12,11,1653200160001,1652594460000
Wollongong,Australia,0,0,0,12,11,1653205560001,1652598060000
Wollongong,Australia,1,1,0,12,10,1653206460000,1652601660000
Valladolid,Spain,1,5.4,0.2,10,10,1653130860000,1652526060001
Valladolid,Spain,0,0,0,8,9,1653134460000,1652531490000
Valladolid,Spain,0,0,0,2,4,1653138090000,1652533290000
Verona,Italy,0,0,0,10,19,1653159690000,1652554890001
Verona,Italy,1,2,0.2,8,7,1653163290001,1652558490000
Verona,Italy,1,1.2,0.1,8,7,1653167790000,1652562090001
Virginia Beach,United States of America,14,82.3,25.1,15,11,1653144360000,1652539560000
Virginia Beach,United States of America,23,140.3,36.3,21,13,1653147960000,1652542260000
Virginia Beach,United States of America,36,175.6,51.5,25,16,1653151560001,1652546760001
Virginia Beach,United States of America,30,113.1,42.7,25,18,1653152460000,1652548560000
Winnipeg,Canada,0,0,0,5,6,1653144390000,1652539560001
Winnipeg,Canada,1,5.6,0.3,9,11,1653147960000,1652543160000
Winnipeg,Canada,2,6.2,0.3,13,15,1653151560000,1652546760000
Wellington,New Zealand,0,0,0,0,0,1653141690000,1652536890000
Wellington,New Zealand,0,0,0,0,0,1653145290001,1652540490000
Wellington,New Zealand,1,3.1,0.1,0,0,1653148890000,1652544090000
Worcester,United States of America,1,4.1,0.1,3,5,1653188460000,1652583660001
Worcester,United States of America,0,0,0,1,1,1653192060000,1652587260000
Worcester,United States of America,0,0,0,0,0,1653195690000,1652590890000
Worcester,United States of America,0,0,0,0,0,1653199290000,1652594490000
Washington,United States of America,11,41.7,6.5,3,2,1653133560000,1652528790000
Washington,United States of America,16,95.5,34.1,8,6,1653137160001,1652532390000
Washington,United States of America,40,124,51.3,13,11,1653140760000,1652535960001
Wiesbaden,Germany,0,0,0,0,0,1653181290000,1652576460000
Wiesbaden,Germany,0,0,0,0,0,1653184890000,1652580090000
Wiesbaden,Germany,0,0,0,0,0,1653188490000,1652583690000
Warsaw,Poland,8,22,4.1,17,26,1653165090000,1652561190000
Warsaw,Poland,3,5.5,0.5,14,26,1653166890001,1652562090001
Warsaw,Poland,1,2.5,0.2,7,15,1653170490001,1652565690000
Warsaw,Poland,5,12.9,0.9,4,7,1653174090001,1652569290000
Wroclaw,Poland,1,1.5,0.2,0,0,1653177690000,1652572890000
Wroclaw,Poland,0,0,0,0,0,1653181290000,1652576490000
Wroclaw,Poland,1,0.9,0.1,0,0,1653184890001,1652580090001
Wroclaw,Poland,0,0,0,0,0,1653188490000,1652583690000
Zurich,Switzerland,1,0.5,0.2,4,5,1653205590000,1652600790000
Zurich,Switzerland,2,4.2,4.7,9,10,1653209190000,1652604390001
Zurich,Switzerland,5,12.3,6.4,13,14,1653210990000,1652607990000
Zurich,Switzerland,2,3,3.1,12,16,1653213690000,1652609790000
Zaragoza,Spain,0,0,0,0,0,1653192090000,1652587290000
Zaragoza,Spain,0,0,0,0,0,1653195690000,1652590890000
Zaragoza,Spain,0,0,0,0,0,1653199290000,1652594490000
Yekaterinburg,Russia,1,2.6,0.4,1,2,1653194790000,1652589990001
Yekaterinburg,Russia,5,21,2,4,4,1653198390000,1652593590000
Samara,Russia,1,2.4,0.4,6,5,1653201990000,1652597190001
Samara,Russia,5,18.3,1.4,9,7,1653205590001,1652600790000
Samara,Russia,2,5.4,0.8,12,12,1653209160000,1652604390000
Wuppertal,Germany,0,0,0,0,0,1653177690000,1652572890001
Wuppertal,Germany,0,0,0,0,0,1653181290000,1652576460000
Wuppertal,Germany,0,0,0,0,0,1653184890000,1652580090000
Bengaluru,India,84,285.3,33.8,29,26,1653214590000,1652608890000
Bengaluru,India,96,348.3,38.7,30,28,1653216390000,1652611590000
Bengaluru,India,91,335.9,38.9,31,30,1653219090001,1652616990001
Kassel,Germany,5,21.3,2.4,26,17,1653217250956,1652615154619
Manila,Philippines,195,934.1,249.6,67,61,1653217260000,1652612460001
Zwolle,Netherlands,0,0,0,0,0,1653199290000,1652594490000
Zwolle,Netherlands,0,0,0,2,3,1653205590000,1652600790000
Zwolle,Netherlands,0,0,0,6,7,1653209190001,1652604390000
Zwolle,Netherlands,1,1.8,0.1,8,11,1653211890000,1652607090000
Vitoria-Gasteiz,Spain,0,0,0,1,6,1653143490001,1652539590000
Vitoria-Gasteiz,Spain,0,0,0,4,7,1653147990001,1652540490001
Vitoria-Gasteiz,Spain,0,0,0,7,11,1653151590000,1652546790000
Vitoria-Gasteiz,Spain,0,0,0,8,12,1653152490001,1652547690001
Winston-Salem,United States of America,0,0,0,0,0,1653127290000,1652522490000
Winston-Salem,United States of America,0,0,0,0,0,1653130890000,1652526090000
Winston-Salem,United States of America,0,0,0,0,1,1653134460000,1652531460000
Valencia,Spain,1,2.1,0.6,1,1,1653115590000,1652510790000
Valencia,Spain,0,0,0,5,5,1653119190000,1652514390000
Valencia,Spain,1,2.1,0.2,8,9,1653122760000,1652517990000
Turin,Italy,18,55.6,8.6,22,20,1653127260001,1652523390000
Turin,Italy,10,34.9,4.8,19,18,1653130860000,1652526090000
Turin,Italy,7,21.4,2.5,11,10,1653134490000,1652531490000
Vancouver,Canada,2,7.7,2,0,0,1653123690000,1652518890001
Vancouver,Canada,0,0,0,0,0,1653127290000,1652522490000
Vancouver,Canada,0,0,0,0,0,1653130890001,1652526090000
Tulsa,United States of America,0,0,0,0,0,1653120090001,1652515290000
Tulsa,United States of America,0,0,0,2,0,1653123690001,1652518890000
Tulsa,United States of America,0,0,0,3,0,1653129090000,1652522490001
Utrecht,Netherlands,7,17.9,2.3,19,19,1653126390000,1652521590000
Utrecht,Netherlands,6,27,2.4,22,21,1653129090001,1652523390000
Utrecht,Netherlands,15,93,15.4,29,23,1653133590001,1652527890000
Utrecht,Netherlands,16,88.3,14.6,31,24,1653134490000,1652529690000
Uppsala,Sweden,5,19.3,2,20,19,1653129990001,1652524260001
Uppsala,Sweden,3,9.8,1.5,21,21,1653130860000,1652526960000
Uppsala,Sweden,4,14,1.5,18,20,1653134490000,1652529690000
Uppsala,Sweden,3,12.3,1.2,18,18,1653138090001,1652533290000
Turku,Finland,2,14.5,1.3,7,2,1653110190001,1652504490000
Turku,Finland,0,0,0,5,4,1653115590001,1652510790001
Turku,Finland,0,0,0,9,8,1653119190000,1652514390000
Vilnius,Lithuania,2,2.7,1.3,15,13,1653154290000,1652547690000
Vilnius,Lithuania,3,6.8,0.8,15,13,1653156090000,1652551290000
Vilnius,Lithuania,2,5.6,1.8,16,13,1653159690001,1652554890000
Vilnius,Lithuania,2,8.9,2.4,15,12,1653163290000,1652558490000
Vienna,Austria,8,22.8,3.1,18,21,1653147990001,1652540490001
Vienna,Austria,15,35.3,8,22,27,1653150690000,1652545890000
Vienna,Austria,9,23.2,3.5,21,26,1653152490001,1652547690001
Vigo,Spain,1,3.1,0.1,9,9,1653158790000,1652553990000
Vigo,Spain,3,5.9,0.6,10,12,1653159690000,1652555790000
Vigo,Spain,0,0,0,7,5,1653163290000,1652558490000
Vigo,Spain,0,0,0,2,2,1653166890000,1652562090000
Wollongong,Australia,0,0,0,8,7,1653210090001,1652605290001
Valladolid,Spain,0,0,0,0,1,1653141690000,1652539590000
Valladolid,Spain,0,0,0,1,13,1653146190000,1652543190000
Verona,Italy,1,2.3,0.2,7,6,1653170490000,1652565660000
Verona,Italy,1,4.7,0.1,3,2,1653174090000,1652569290001
Verona,Italy,0,0,0,0,0,1653177690000,1652572890000
Virginia Beach,United States of America,23,134.7,40.7,23,17,1653157860000,1652553060000
Virginia Beach,United States of America,17,102.7,35.3,21,18,1653159663806,1652554860000
Virginia Beach,United States of America,21,128.3,33.5,21,17,1653163261821,1652558460000
Winnipeg,Canada,6,19.4,1.8,15,19,1653155160000,1652550360000
Winnipeg,Canada,2,5,1,16,22,1653156960000,1652551260000
Winnipeg,Canada,5,18.2,2.7,17,21,1653159660001,1652554860000
Wellington,New Zealand,1,1.1,0.1,0,0,1653152490001,1652547690000
Wellington,New Zealand,0,0,0,0,0,1653156090001,1652551290000
Wellington,New Zealand,0,0,0,0,1,1653159690000,1652557590000
Wellington,New Zealand,0,0,0,2,2,1653164190000,1652560290000
Worcester,United States of America,0,0,0,0,0,1653202890000,1652598090000
Worcester,United States of America,0,0,0,0,0,1653206490000,1652601690000
Worcester,United States of America,0,0,0,0,0,1653210090000,1652605290000
Washington,United States of America,47,154.1,76.9,18,16,1653144360000,1652539560000
Washington,United States of America,95,306,128.5,22,20,1653147960000,1652543160000
Washington,United States of America,121,430.3,166.5,26,25,1653151560001,1652546760001
Wiesbaden,Germany,0,0,0,0,0,1653192090001,1652587290000
Wiesbaden,Germany,0,0,0,0,0,1653195690000,1652590890000
Wiesbaden,Germany,0,0,0,0,0,1653199290001,1652594490000
Warsaw,Poland,0,0,0,3,3,1653177690000,1652572890000
Warsaw,Poland,1,2.2,0.4,2,2,1653181290000,1652576490000
Warsaw,Poland,2,5.1,0.3,0,0,1653184890001,1652580090001
Wroclaw,Poland,0,0,0,0,0,1653192090001,1652587290000
Wroclaw,Poland,0,0,0,0,0,1653195690001,1652590890000
Wroclaw,Poland,1,3.6,1.1,4,4,1653201990000,1652597190001
Wroclaw,Poland,6,17.2,3.5,9,9,1653205590000,1652600790000
Zurich,Switzerland,3,8.8,1.2,13,17,1653219090000,1652615190000
Zaragoza,Spain,0,0,0,0,0,1653202890000,1652598090000
Zaragoza,Spain,0,0,0,3,3,1653209190000,1652604390000
Zaragoza,Spain,1,2.6,0.3,7,7,1653212790000,1652607090000
Zaragoza,Spain,0,0,0,8,9,1653215490000,1652609790000
Yekaterinburg,Russia,4,16.9,1.3,7,7,1653201990000,1652597190001
Yekaterinburg,Russia,9,54.9,4.4,12,8,1653205590001,1652598090001
Yekaterinburg,Russia,19,77.7,7.4,15,10,1653209160000,1652604390000
Samara,Russia,2,3.4,0.5,12,14,1653210090000,1652607990000
Samara,Russia,2,5,1.2,12,14,1653215490000,1652608890001
Samara,Russia,1,4.4,2.1,12,13,1653217290000,1652613390000
Wuppertal,Germany,0,0,0,0,0,1653188490000,1652583690000
Wuppertal,Germany,0,0,0,0,0,1653192090001,1652587290000
Wuppertal,Germany,0,0,0,0,0,1653195690000,1652590890000
Wuppertal,Germany,0,0,0,0,0,1653199290001,1652594490000
Zwolle,Netherlands,1,3.6,0.8,12,16,1653215490000,1652610690001
Zwolle,Netherlands,0,0,0,11,20,1653217290000,1652615190001
Vitoria-Gasteiz,Spain,0,0,0,10,14,1653157890000,1652553990000
Vitoria-Gasteiz,Spain,0,0,0,11,13,1653159690000,1652554890000
Vitoria-Gasteiz,Spain,0,0,0,10,7,1653163290000,1652558490000
Vitoria-Gasteiz,Spain,0,0,0,6,8,1653166890000,1652562090000
Winston-Salem,United States of America,2,2.2,0.2,4,5,1653140760000,1652535060000
Winston-Salem,United States of America,1,4.6,0.1,7,7,1653144371501,1652537760000
Winston-Salem,United States of America,2,7.1,0.3,9,10,1653147069714,1652543137885
Valencia,Spain,3,8.7,0.9,12,14,1653125490000,1652521560000
Valencia,Spain,4,10.5,1.5,15,16,1653129060000,1652522490000
Turin,Italy,4,11.2,1.3,15,15,1653140790000,1652535990000
Turin,Italy,8,26.3,4.1,17,18,1653144390000,1652539560001
Turin,Italy,17,58.3,8.3,22,22,1653147960000,1652543190000
Vancouver,Canada,0,0,0,0,0,1653134490001,1652529690000
Vancouver,Canada,0,0,0,0,0,1653138090000,1652533290000
Vancouver,Canada,0,0,0,0,0,1653141690000,1652536890000
Tulsa,United States of America,0,0,0,3,0,1653130890000,1652526090000
Tulsa,United States of America,0,0,0,0,0,1653134460000,1652529660000
Tulsa,United States of America,5,8.7,1.1,3,2,1653139860000,1652535960000
Utrecht,Netherlands,15,71.1,7.8,30,22,1653138090000,1652533290000
Utrecht,Netherlands,12,39,5.2,23,19,1653141690000,1652536890000
Utrecht,Netherlands,5,14.1,2,19,17,1653145290000,1652540490000
Uppsala,Sweden,1,3,0.7,14,15,1653141690001,1652536890000
Uppsala,Sweden,0,0,0,12,14,1653145290000,1652540490000
Uppsala,Sweden,0,0,0,10,9,1653148890000,1652544090000
Uppsala,Sweden,0,0,0,6,8,1653152490000,1652550390001
Turku,Finland,0,0,0,12,11,1653122790000,1652517990000
Turku,Finland,0,0,0,13,14,1653125490000,1652521590000
Turku,Finland,0,0,0,15,14,1653127290000,1652522460000
Vilnius,Lithuania,0,0,0,8,6,1653166890001,1652562090001
Vilnius,Lithuania,0,0,0,0,0,1653170490001,1652565690000
Vilnius,Lithuania,1,1.4,0.1,0,0,1653174090001,1652569290000
Vienna,Austria,4,14.2,1.6,15,17,1653156090000,1652551260000
Vienna,Austria,4,12.9,1.3,12,14,1653159690000,1652554890000
Vienna,Austria,6,13.7,3.7,12,13,1653163290000,1652558490000
Vienna,Austria,6,16,3.7,11,12,1653166890000,1652562090000
Vigo,Spain,1,2.3,0.8,1,0,1653170490000,1652565690000
Vigo,Spain,0,0,0,0,0,1653174090001,1652569290000
Vigo,Spain,0,0,0,0,0,1653177690000,1652572890000
Vigo,Spain,0,0,0,0,0,1653181290000,1652576490000
Wollongong,Australia,0,0,0,6,5,1653213690001,1652608890000
Wollongong,Australia,0,0,0,5,4,1653217290000,1652612490001
Valladolid,Spain,0,0,0,4,13,1653151590000,1652544090000
Valladolid,Spain,0,0,0,5,5,1653153390000,1652547690001
